matricula;tipus;dia_hora;durada;hora;dia_setmana;dia_setmana_dec
4875 PHN;4;2023-11-20 11:48:25;6752;11.8;0;0.5
4875 PHN;4;2023-12-20 02:11:29;7200;2.2;2;2.1
4875 PHN;4;2023-11-16 04:32:07;5837;4.5;3;3.2
3139 FSS;4;2023-08-17 03:45:25;12152;3.8;3;3.2
3139 FSS;4;2023-04-22 15:44:47;9108;15.7;5;5.7
3139 FSS;4;2023-06-03 05:49:24;7938;5.8;5;5.2
3139 FSS;4;2023-09-15 19:44:28;5150;19.7;4;4.8
3139 FSS;4;2023-01-11 02:51:34;7200;2.9;2;2.1
3139 FSS;4;2023-06-24 04:08:16;6452;4.1;5;5.2
3139 FSS;4;2023-07-22 23:32:11;9860;23.5;5;6.0
9726 BAC;4;2023-09-04 14:40:03;8855;14.7;0;0.6
9726 BAC;4;2023-07-27 19:09:34;6581;19.2;3;3.8
9726 BAC;4;2023-10-22 03:32:45;4035;3.5;6;6.1
9726 BAC;4;2023-09-25 16:42:11;10095;16.7;0;0.7
9726 BAC;4;2023-02-28 10:03:37;4644;10.1;1;1.4
9726 BAC;4;2023-06-11 15:36:12;7244;15.6;6;6.7
9726 BAC;4;2023-04-12 18:51:44;9574;18.9;2;2.8
6414 EXQ;4;2023-12-05 20:23:59;1669;20.4;1;1.9
6414 EXQ;4;2023-03-19 22:51:41;5028;22.9;6;7.0
6414 EXQ;4;2023-03-04 18:20:06;4518;18.3;5;5.8
6414 EXQ;4;2023-02-19 12:12:42;7034;12.2;6;6.5
8532 QFR;4;2023-12-06 07:34:59;14783;7.6;2;2.3
8532 QFR;4;2023-06-21 19:58:52;4620;20.0;2;2.8
8532 QFR;4;2023-03-16 20:13:44;14497;20.2;3;3.8
8532 QFR;4;2023-04-26 15:59:19;10329;16.0;2;2.7
8532 QFR;4;2023-04-16 13:48:24;5318;13.8;6;6.6
8532 QFR;4;2023-01-07 01:29:48;3240;1.5;5;5.1
8532 QFR;4;2023-07-07 22:43:18;7896;22.7;4;4.9
8532 QFR;4;2023-08-10 00:09:58;6884;0.2;3;3.0
8532 QFR;4;2023-07-15 17:37:59;7095;17.6;5;5.7
9867 PVH;4;2023-02-01 05:11:29;11102;5.2;2;2.2
9867 PVH;4;2023-03-11 06:09:12;15008;6.2;5;5.3
9867 PVH;4;2023-02-08 04:12:36;5935;4.2;2;2.2
9867 PVH;4;2023-08-29 16:34:41;12980;16.6;1;1.7
9867 PVH;4;2023-12-04 08:31:42;7896;8.5;0;0.4
6502 IHL;4;2023-06-18 05:48:04;9228;5.8;6;6.2
6502 IHL;4;2023-10-21 22:56:39;9357;22.9;5;6.0
6502 IHL;4;2023-03-17 05:37:49;10741;5.6;4;4.2
6502 IHL;4;2023-12-07 15:42:26;324;15.7;3;3.7
6502 IHL;4;2023-05-27 02:20:45;6441;2.3;5;5.1
6502 IHL;4;2023-05-20 09:11:18;8413;9.2;5;5.4
6502 IHL;4;2023-08-12 19:10:36;8910;19.2;5;5.8
6502 IHL;4;2023-10-07 15:29:00;6334;15.5;5;5.6
4221 QDM;4;2023-11-15 22:07:05;10083;22.1;2;2.9
4221 QDM;4;2023-07-03 09:44:35;3129;9.7;0;0.4
4221 QDM;4;2023-10-09 15:02:03;1770;15.0;0;0.6
4221 QDM;4;2023-05-04 18:45:23;4906;18.8;3;3.8
4221 QDM;4;2023-10-12 09:07:49;2256;9.1;3;3.4
4221 QDM;4;2023-07-08 12:09:01;10582;12.2;5;5.5
6950 NVC;4;2023-04-05 10:36:12;8479;10.6;2;2.4
6950 NVC;4;2023-06-11 15:40:10;9354;15.7;6;6.7
6950 NVC;4;2023-04-24 01:05:33;5620;1.1;0;0.0
6950 NVC;4;2023-04-25 19:53:34;11350;19.9;1;1.8
6950 NVC;4;2023-07-30 10:35:33;4216;10.6;6;6.4
6950 NVC;4;2023-06-08 13:32:33;6656;13.5;3;3.6
6950 NVC;4;2023-07-09 07:50:19;9701;7.8;6;6.3
6950 NVC;4;2023-04-20 07:55:01;4120;7.9;3;3.3
6950 NVC;4;2023-09-02 11:27:43;8570;11.5;5;5.5
6950 NVC;4;2023-02-19 15:10:52;6036;15.2;6;6.6
9705 NMS;4;2023-02-12 02:39:41;2195;2.7;6;6.1
9705 NMS;4;2023-03-26 01:10:28;10948;1.2;6;6.0
9705 NMS;4;2023-08-18 00:42:01;8013;0.7;4;4.0
9705 NMS;4;2023-01-02 14:16:48;8231;14.3;0;0.6
9705 NMS;4;2023-09-30 22:38:53;12055;22.6;5;5.9
9705 NMS;4;2023-07-08 19:45:00;12487;19.8;5;5.8
9705 NMS;4;2023-11-02 19:01:26;15346;19.0;3;3.8
2680 JHB;4;2023-04-20 08:17:45;2790;8.3;3;3.3
2680 JHB;4;2023-12-09 15:46:42;9857;15.8;5;5.7
2680 JHB;4;2023-11-20 09:15:49;9548;9.3;0;0.4
2680 JHB;4;2023-06-14 13:33:10;2519;13.6;2;2.6
2680 JHB;4;2023-05-28 16:30:03;7503;16.5;6;6.7
2680 JHB;4;2023-12-10 18:14:25;9806;18.2;6;6.8
2680 JHB;4;2023-09-09 18:42:54;4753;18.7;5;5.8
2680 JHB;4;2023-11-01 15:41:19;1182;15.7;2;2.7
3689 ARD;4;2023-07-13 12:41:00;4193;12.7;3;3.5
3689 ARD;4;2023-10-13 15:27:29;12808;15.5;4;4.6
3689 ARD;4;2023-08-30 02:43:31;4052;2.7;2;2.1
3689 ARD;4;2023-03-16 19:14:47;10428;19.2;3;3.8
3689 ARD;4;2023-04-16 20:13:47;10857;20.2;6;6.8
3689 ARD;4;2023-07-10 20:37:21;4424;20.6;0;0.9
3689 ARD;4;2023-02-01 21:24:27;2963;21.4;2;2.9
3689 ARD;4;2023-07-23 06:09:30;8410;6.2;6;6.3
3689 ARD;4;2023-08-19 08:04:48;8230;8.1;5;5.3
3689 ARD;4;2023-03-28 19:55:12;899;19.9;1;1.8
7383 KSL;4;2023-01-28 05:24:24;10629;5.4;5;5.2
7383 KSL;4;2023-03-03 05:26:24;8374;5.4;4;4.2
7383 KSL;4;2023-11-14 08:18:43;4082;8.3;1;1.3
7383 KSL;4;2023-04-07 20:42:47;5013;20.7;4;4.9
7383 KSL;4;2023-03-01 17:01:29;13428;17.0;2;2.7
7383 KSL;4;2023-07-04 16:32:42;12121;16.5;1;1.7
5358 CYU;4;2023-05-31 06:04:49;8446;6.1;2;2.3
5358 CYU;4;2023-12-21 14:07:46;4483;14.1;3;3.6
5358 CYU;4;2023-10-05 07:52:04;14251;7.9;3;3.3
5358 CYU;4;2023-04-04 08:27:54;4912;8.5;1;1.4
5358 CYU;4;2023-06-15 13:33:38;5120;13.6;3;3.6
5358 CYU;4;2023-04-23 21:26:25;10507;21.4;6;6.9
1704 ZIZ;4;2023-08-21 12:21:48;10389;12.4;0;0.5
1704 ZIZ;4;2023-07-21 11:06:32;12844;11.1;4;4.5
1704 ZIZ;4;2023-12-30 00:59:32;7894;1.0;5;5.0
1704 ZIZ;4;2023-10-19 15:38:35;6177;15.6;3;3.6
1704 ZIZ;4;2023-05-08 08:56:31;4976;8.9;0;0.4
5893 NXW;4;2023-09-05 12:55:36;4836;12.9;1;1.5
5893 NXW;4;2023-05-11 22:47:44;11073;22.8;3;4.0
5893 NXW;4;2023-07-10 10:45:10;10539;10.8;0;0.5
5893 NXW;4;2023-04-26 07:44:55;3784;7.7;2;2.3
5012 ELR;4;2023-04-22 07:18:31;3683;7.3;5;5.3
5012 ELR;4;2023-05-23 19:05:53;4507;19.1;1;1.8
5012 ELR;4;2023-02-13 23:53:11;1450;23.9;0;1.0
5012 ELR;4;2023-05-20 23:40:37;3723;23.7;5;6.0
5012 ELR;4;2023-03-15 07:56:04;4644;7.9;2;2.3
5012 ELR;4;2023-04-16 04:53:28;6162;4.9;6;6.2
5012 ELR;4;2023-03-21 19:11:16;9384;19.2;1;1.8
5012 ELR;4;2023-10-22 03:02:27;4731;3.0;6;6.1
2852 NGB;4;2023-05-06 23:02:29;8323;23.0;5;6.0
2852 NGB;4;2023-06-24 15:19:33;7773;15.3;5;5.6
2852 NGB;4;2023-01-12 03:22:51;8378;3.4;3;3.1
2852 NGB;4;2023-10-17 05:01:38;9342;5.0;1;1.2
2852 NGB;4;2023-08-11 17:49:37;7200;17.8;4;4.7
3401 PDO;4;2023-02-04 00:55:23;7327;0.9;5;5.0
3401 PDO;4;2023-07-07 15:22:09;6273;15.4;4;4.6
3401 PDO;4;2023-12-29 02:45:56;8008;2.8;4;4.1
3401 PDO;4;2023-07-18 19:46:40;11412;19.8;1;1.8
3401 PDO;4;2023-12-22 06:39:17;3666;6.7;4;4.3
3401 PDO;4;2023-01-04 20:41:58;7326;20.7;2;2.9
3401 PDO;4;2023-05-06 16:56:35;11340;16.9;5;5.7
0176 YFE;4;2023-02-03 12:20:11;5152;12.3;4;4.5
0176 YFE;4;2023-06-28 14:54:43;6718;14.9;2;2.6
0176 YFE;4;2023-04-11 18:17:49;8441;18.3;1;1.8
0176 YFE;4;2023-01-23 05:12:16;12783;5.2;0;0.2
0176 YFE;4;2023-01-11 10:16:19;11048;10.3;2;2.4
0176 YFE;4;2023-06-07 23:32:01;4061;23.5;2;3.0
0176 YFE;4;2023-09-10 23:38:39;9859;23.6;6;7.0
0176 YFE;4;2023-10-15 09:29:23;5856;9.5;6;6.4
0176 YFE;4;2023-12-31 04:25:48;2594;4.4;6;6.2
0176 YFE;4;2023-07-31 08:10:47;11904;8.2;0;0.3
0322 HVR;4;2023-11-03 10:33:31;4186;10.6;4;4.4
0322 HVR;4;2023-05-10 08:59:19;7174;9.0;2;2.4
0322 HVR;4;2023-08-02 13:48:44;7200;13.8;2;2.6
0322 HVR;4;2023-08-04 10:51:28;5551;10.9;4;4.5
0322 HVR;4;2023-12-31 23:17:23;3793;23.3;6;7.0
8951 YVV;4;2023-06-13 10:17:16;6426;10.3;1;1.4
8951 YVV;4;2023-02-09 05:59:16;1118;6.0;3;3.2
8951 YVV;4;2023-04-11 14:17:52;11916;14.3;1;1.6
8951 YVV;4;2023-01-12 05:40:43;8015;5.7;3;3.2
8951 YVV;4;2023-11-27 22:26:47;7200;22.4;0;0.9
8951 YVV;4;2023-02-03 19:24:27;6196;19.4;4;4.8
8951 YVV;4;2023-11-22 06:37:51;6722;6.6;2;2.3
6445 YEW;4;2023-05-02 19:59:11;9344;20.0;1;1.8
6445 YEW;4;2023-01-08 02:44:53;7387;2.7;6;6.1
6445 YEW;4;2023-09-04 19:27:01;9383;19.5;0;0.8
6445 YEW;4;2023-09-03 15:09:40;10047;15.2;6;6.6
6445 YEW;4;2023-04-03 08:51:29;7914;8.9;0;0.4
6445 YEW;4;2023-03-19 05:52:22;8223;5.9;6;6.2
6445 YEW;4;2023-04-30 06:00:39;7200;6.0;6;6.2
6445 YEW;4;2023-05-20 21:52:24;8174;21.9;5;5.9
6445 YEW;4;2023-08-05 08:34:12;7317;8.6;5;5.4
6445 YEW;4;2023-12-13 09:30:54;8586;9.5;2;2.4
7516 URI;4;2023-01-20 10:20:03;5890;10.3;4;4.4
7516 URI;4;2023-11-07 06:05:14;11185;6.1;1;1.3
7516 URI;4;2023-08-04 01:27:37;10990;1.5;4;4.1
7516 URI;4;2023-09-15 11:05:15;7092;11.1;4;4.5
3699 RRH;4;2023-06-15 04:30:35;9209;4.5;3;3.2
3699 RRH;4;2023-12-10 11:00:12;4620;11.0;6;6.5
3699 RRH;4;2023-01-23 06:07:59;9256;6.1;0;0.3
3699 RRH;4;2023-05-18 20:53:13;16434;20.9;3;3.9
3699 RRH;4;2023-09-03 12:57:20;9919;13.0;6;6.5
3699 RRH;4;2023-01-01 09:11:59;4050;9.2;6;6.4
3699 RRH;4;2023-04-14 00:26:20;5603;0.4;4;4.0
2542 NSE;4;2023-02-10 10:54:02;2271;10.9;4;4.5
2542 NSE;4;2023-09-16 11:09:26;3249;11.2;5;5.5
2542 NSE;4;2023-02-07 06:14:22;3929;6.2;1;1.3
2542 NSE;4;2023-12-29 23:15:59;6603;23.3;4;5.0
2542 NSE;4;2023-12-11 00:07:03;8920;0.1;0;0.0
2542 NSE;4;2023-04-04 17:25:58;12578;17.4;1;1.7
2542 NSE;4;2023-01-04 09:35:04;4655;9.6;2;2.4
2542 NSE;4;2023-04-07 05:31:05;7095;5.5;4;4.2
2542 NSE;4;2023-06-14 14:55:30;6193;14.9;2;2.6
2621 ABU;4;2023-08-27 10:08:39;2611;10.1;6;6.4
2621 ABU;4;2023-02-02 14:46:10;5038;14.8;3;3.6
2621 ABU;4;2023-04-13 15:18:56;11989;15.3;3;3.6
2621 ABU;4;2023-11-02 14:54:22;6235;14.9;3;3.6
2621 ABU;4;2023-11-01 07:29:25;4078;7.5;2;2.3
2621 ABU;4;2023-03-31 21:21:39;5914;21.4;4;4.9
2621 ABU;4;2023-08-15 12:27:42;11341;12.5;1;1.5
2621 ABU;4;2023-05-03 01:43:28;7495;1.7;2;2.1
2621 ABU;4;2023-01-05 22:34:48;13723;22.6;3;3.9
2621 ABU;4;2023-09-02 21:25:51;2579;21.4;5;5.9
7977 LLK;4;2023-04-04 07:03:55;10118;7.1;1;1.3
7977 LLK;4;2023-07-26 18:12:05;8526;18.2;2;2.8
7977 LLK;4;2023-02-26 04:09:17;2294;4.2;6;6.2
7977 LLK;4;2023-06-10 04:23:33;10388;4.4;5;5.2
7977 LLK;4;2023-01-16 12:11:42;8481;12.2;0;0.5
7977 LLK;4;2023-10-23 00:18:04;4374;0.3;0;0.0
5504 KNN;4;2023-09-27 05:32:22;7200;5.5;2;2.2
5504 KNN;4;2023-12-24 12:56:12;14319;12.9;6;6.5
5504 KNN;4;2023-10-11 11:20:17;9951;11.3;2;2.5
5504 KNN;4;2023-02-07 05:41:04;7200;5.7;1;1.2
5504 KNN;4;2023-09-14 15:18:35;2804;15.3;3;3.6
5504 KNN;4;2023-03-10 05:21:24;8465;5.4;4;4.2
5504 KNN;4;2023-07-18 08:08:07;10523;8.1;1;1.3
5504 KNN;4;2023-12-19 17:59:06;5160;18.0;1;1.8
5504 KNN;4;2023-12-31 08:34:53;1747;8.6;6;6.4
5504 KNN;4;2023-11-18 20:57:58;8386;21.0;5;5.9
3739 VVB;4;2023-03-29 12:18:05;8979;12.3;2;2.5
3739 VVB;4;2023-07-27 21:09:53;7315;21.2;3;3.9
3739 VVB;4;2023-05-07 12:49:20;11426;12.8;6;6.5
3739 VVB;4;2023-01-13 03:02:04;5257;3.0;4;4.1
3739 VVB;4;2023-01-29 17:24:19;10358;17.4;6;6.7
3739 VVB;4;2023-09-14 03:24:26;11881;3.4;3;3.1
3739 VVB;4;2023-11-10 01:06:21;4846;1.1;4;4.0
3739 VVB;4;2023-06-13 10:58:43;10730;11.0;1;1.5
3739 VVB;4;2023-11-01 14:24:25;5269;14.4;2;2.6
3739 VVB;4;2023-08-18 13:46:37;1426;13.8;4;4.6
3437 DCR;4;2023-02-05 01:03:51;7958;1.1;6;6.0
3437 DCR;4;2023-05-13 09:13:45;12542;9.2;5;5.4
3437 DCR;4;2023-12-23 05:04:37;11824;5.1;5;5.2
3437 DCR;4;2023-09-25 21:56:31;12427;21.9;0;0.9
3437 DCR;4;2023-08-10 09:43:33;7536;9.7;3;3.4
3437 DCR;4;2023-10-17 22:35:40;6768;22.6;1;1.9
3437 DCR;4;2023-09-26 10:55:29;7017;10.9;1;1.5
6599 KUY;4;2023-05-07 20:40:11;6934;20.7;6;6.9
6599 KUY;4;2023-08-02 19:26:41;11159;19.4;2;2.8
6599 KUY;4;2023-07-21 14:51:14;1976;14.9;4;4.6
6599 KUY;4;2023-07-27 13:15:02;8531;13.3;3;3.6
6599 KUY;4;2023-07-12 17:01:30;13054;17.0;2;2.7
6020 VNE;4;2023-07-24 01:17:49;6811;1.3;0;0.1
6020 VNE;4;2023-08-21 10:21:29;1979;10.4;0;0.4
6020 VNE;4;2023-06-15 08:38:51;7970;8.6;3;3.4
6020 VNE;4;2023-11-29 01:01:20;1297;1.0;2;2.0
6020 VNE;4;2023-08-12 04:39:50;9030;4.7;5;5.2
6020 VNE;4;2023-02-01 22:05:03;3094;22.1;2;2.9
1512 VZY;4;2023-05-31 14:52:29;5921;14.9;2;2.6
1512 VZY;4;2023-05-22 13:17:31;6238;13.3;0;0.6
1512 VZY;4;2023-06-16 05:25:30;7465;5.4;4;4.2
1512 VZY;4;2023-11-23 09:21:30;3084;9.4;3;3.4
1512 VZY;4;2023-05-25 03:22:41;7618;3.4;3;3.1
1512 VZY;4;2023-06-13 10:48:03;12533;10.8;1;1.4
3131 YBP;4;2023-01-31 15:07:21;9760;15.1;1;1.6
3131 YBP;4;2023-11-29 10:51:32;7010;10.9;2;2.5
3131 YBP;4;2023-09-15 10:41:31;9182;10.7;4;4.4
3131 YBP;4;2023-03-26 01:49:52;9644;1.8;6;6.1
3131 YBP;4;2023-10-17 00:56:56;3357;0.9;1;1.0
9097 RPW;4;2023-11-18 04:58:19;7028;5.0;5;5.2
9097 RPW;4;2023-02-01 17:03:34;5184;17.1;2;2.7
9097 RPW;4;2023-01-04 22:22:32;4627;22.4;2;2.9
9097 RPW;4;2023-06-03 22:22:04;7841;22.4;5;5.9
9097 RPW;4;2023-03-27 15:53:11;12362;15.9;0;0.7
9097 RPW;4;2023-11-05 19:23:55;725;19.4;6;6.8
9097 RPW;4;2023-05-17 04:21:10;8558;4.4;2;2.2
7797 JPB;4;2023-01-09 08:36:32;9090;8.6;0;0.4
7797 JPB;4;2023-04-07 10:36:31;7867;10.6;4;4.4
7797 JPB;4;2023-09-12 12:21:10;7644;12.4;1;1.5
7797 JPB;4;2023-03-08 16:19:18;7039;16.3;2;2.7
7797 JPB;4;2023-04-22 11:38:54;4154;11.6;5;5.5
7797 JPB;4;2023-08-13 11:28:30;8197;11.5;6;6.5
2881 SVG;4;2023-08-31 11:19:33;1401;11.3;3;3.5
2881 SVG;4;2023-12-03 07:16:28;10618;7.3;6;6.3
2881 SVG;4;2023-02-05 16:04:36;5699;16.1;6;6.7
4006 DTH;4;2023-07-10 22:21:20;11241;22.4;0;0.9
4006 DTH;4;2023-08-11 13:41:11;8785;13.7;4;4.6
4006 DTH;4;2023-12-25 00:14:31;3735;0.2;0;0.0
4006 DTH;4;2023-04-12 17:35:56;1973;17.6;2;2.7
4006 DTH;4;2023-09-09 06:53:02;9172;6.9;5;5.3
4006 DTH;4;2023-03-05 04:06:25;8209;4.1;6;6.2
8031 PXE;4;2023-08-23 06:31:14;10615;6.5;2;2.3
8031 PXE;4;2023-11-15 18:46:58;9611;18.8;2;2.8
8031 PXE;4;2023-12-05 06:03:06;5094;6.1;1;1.3
8031 PXE;4;2023-05-07 22:01:36;12078;22.0;6;6.9
0744 QPI;4;2023-12-06 19:55:03;11536;19.9;2;2.8
0744 QPI;4;2023-04-13 09:54:09;5355;9.9;3;3.4
0744 QPI;4;2023-04-13 04:02:51;14001;4.0;3;3.2
0744 QPI;4;2023-03-28 06:01:38;7212;6.0;1;1.2
0744 QPI;4;2023-10-27 08:54:33;10103;8.9;4;4.4
0744 QPI;4;2023-09-28 02:09:34;7200;2.2;3;3.1
0744 QPI;4;2023-11-09 11:06:12;9438;11.1;3;3.5
0744 QPI;4;2023-08-19 13:05:47;3229;13.1;5;5.5
0744 QPI;4;2023-06-28 06:21:38;2339;6.4;2;2.3
4643 FCY;4;2023-11-21 20:25:28;11075;20.4;1;1.9
4643 FCY;4;2023-09-30 13:27:31;13115;13.5;5;5.6
4643 FCY;4;2023-05-14 21:15:18;14925;21.3;6;6.9
4643 FCY;4;2023-01-16 07:50:40;5102;7.8;0;0.3
4643 FCY;4;2023-05-13 13:51:52;8375;13.9;5;5.6
4643 FCY;4;2023-12-26 00:54:03;6711;0.9;1;1.0
4643 FCY;4;2023-12-20 17:45:01;5498;17.8;2;2.7
4643 FCY;4;2023-04-16 08:14:41;7106;8.2;6;6.3
9649 JCD;4;2023-12-29 02:51:43;7989;2.9;4;4.1
9649 JCD;4;2023-09-20 16:11:17;11553;16.2;2;2.7
9649 JCD;4;2023-06-23 09:09:34;6277;9.2;4;4.4
9649 JCD;4;2023-01-16 06:34:59;2004;6.6;0;0.3
9649 JCD;4;2023-06-07 21:55:36;6667;21.9;2;2.9
9649 JCD;4;2023-03-14 09:34:43;12635;9.6;1;1.4
9649 JCD;4;2023-05-16 21:25:18;7558;21.4;1;1.9
9649 JCD;4;2023-04-14 06:08:20;10946;6.1;4;4.3
9649 JCD;4;2023-08-28 10:43:20;6098;10.7;0;0.4
9649 JCD;4;2023-05-17 04:06:41;10332;4.1;2;2.2
7800 HVR;4;2023-05-09 02:34:52;8055;2.6;1;1.1
7800 HVR;4;2023-03-24 07:19:13;7160;7.3;4;4.3
7800 HVR;4;2023-07-13 18:06:05;9342;18.1;3;3.8
7800 HVR;4;2023-04-19 00:28:32;6077;0.5;2;2.0
7800 HVR;4;2023-02-01 15:15:07;9984;15.3;2;2.6
7800 HVR;4;2023-02-17 07:46:33;7224;7.8;4;4.3
7800 HVR;4;2023-03-10 15:59:43;3361;16.0;4;4.7
6035 VBY;4;2023-07-21 02:37:38;12710;2.6;4;4.1
6035 VBY;4;2023-08-15 20:10:12;7200;20.2;1;1.8
6035 VBY;4;2023-12-12 20:56:55;5864;20.9;1;1.9
6035 VBY;4;2023-02-10 00:24:34;4560;0.4;4;4.0
6035 VBY;4;2023-09-25 11:14:16;13754;11.2;0;0.5
6035 VBY;4;2023-02-21 17:45:11;11472;17.8;1;1.7
6035 VBY;4;2023-05-21 20:36:28;8176;20.6;6;6.9
6035 VBY;4;2023-04-08 10:04:47;7200;10.1;5;5.4
6035 VBY;4;2023-08-06 00:10:37;6058;0.2;6;6.0
8810 ISF;4;2023-07-29 08:30:08;4982;8.5;5;5.4
8810 ISF;4;2023-02-01 06:59:52;6417;7.0;2;2.3
8810 ISF;4;2023-01-11 05:57:46;14617;6.0;2;2.2
8810 ISF;4;2023-09-21 23:21:44;6915;23.4;3;4.0
8810 ISF;4;2023-07-01 11:11:13;10148;11.2;5;5.5
8810 ISF;4;2023-08-23 18:47:20;1969;18.8;2;2.8
8539 JIE;4;2023-08-03 09:27:16;8221;9.5;3;3.4
8539 JIE;4;2023-09-24 22:02:07;5248;22.0;6;6.9
8539 JIE;4;2023-06-23 04:05:23;8377;4.1;4;4.2
8539 JIE;4;2023-04-17 13:28:28;3486;13.5;0;0.6
8322 KLE;4;2023-04-04 23:14:30;10105;23.2;1;2.0
8322 KLE;4;2023-09-17 00:03:44;6462;0.1;6;6.0
8322 KLE;4;2023-11-02 16:28:29;7031;16.5;3;3.7
8322 KLE;4;2023-11-01 19:00:39;10552;19.0;2;2.8
8322 KLE;4;2023-07-02 10:00:44;7200;10.0;6;6.4
8322 KLE;4;2023-04-16 13:30:55;8504;13.5;6;6.6
8904 OYP;4;2023-05-01 13:35:53;9217;13.6;0;0.6
8904 OYP;4;2023-02-03 17:00:08;12742;17.0;4;4.7
8904 OYP;4;2023-04-09 16:11:30;8584;16.2;6;6.7
8904 OYP;4;2023-04-22 13:10:05;8021;13.2;5;5.5
8904 OYP;4;2023-02-05 09:26:43;5982;9.4;6;6.4
8904 OYP;4;2023-08-25 16:52:00;12945;16.9;4;4.7
2681 EQB;4;2023-02-12 18:00:56;2324;18.0;6;6.8
2681 EQB;4;2023-04-30 10:13:24;7012;10.2;6;6.4
2681 EQB;4;2023-07-19 19:53:35;9136;19.9;2;2.8
2681 EQB;4;2023-11-28 08:17:39;8730;8.3;1;1.3
2681 EQB;4;2023-07-23 22:42:23;5085;22.7;6;6.9
2681 EQB;4;2023-08-15 04:09:33;2640;4.2;1;1.2
2681 EQB;4;2023-12-05 15:15:56;10680;15.3;1;1.6
2681 EQB;4;2023-05-20 13:17:58;8614;13.3;5;5.6
1947 VGI;4;2023-04-12 02:26:05;8530;2.4;2;2.1
1947 VGI;4;2023-09-14 16:33:45;5304;16.6;3;3.7
1947 VGI;4;2023-05-14 07:29:46;309;7.5;6;6.3
1947 VGI;4;2023-05-19 11:01:08;4887;11.0;4;4.5
1947 VGI;4;2023-04-14 22:55:05;12405;22.9;4;5.0
1947 VGI;4;2023-05-01 05:00:17;10337;5.0;0;0.2
1947 VGI;4;2023-11-24 02:46:02;11569;2.8;4;4.1
1947 VGI;4;2023-07-13 09:09:25;2112;9.2;3;3.4
1947 VGI;4;2023-07-17 14:47:52;6234;14.8;0;0.6
1947 VGI;4;2023-08-19 08:09:15;10719;8.2;5;5.3
6161 CUI;4;2023-08-01 13:18:52;13097;13.3;1;1.6
6161 CUI;4;2023-02-04 02:27:01;4712;2.5;5;5.1
6161 CUI;4;2023-02-06 22:58:41;9237;23.0;0;1.0
6161 CUI;4;2023-11-04 15:22:29;12648;15.4;5;5.6
6161 CUI;4;2023-07-05 00:01:43;9428;0.0;2;2.0
6161 CUI;4;2023-03-21 11:54:37;5565;11.9;1;1.5
6161 CUI;4;2023-11-14 23:14:28;5861;23.2;1;2.0
6161 CUI;4;2023-09-09 03:59:03;13426;4.0;5;5.2
4449 YRP;4;2023-09-02 16:21:35;5162;16.4;5;5.7
4449 YRP;4;2023-05-08 13:59:04;11791;14.0;0;0.6
4449 YRP;4;2023-06-14 11:23:45;7791;11.4;2;2.5
4449 YRP;4;2023-10-05 03:58:47;5142;4.0;3;3.2
4449 YRP;4;2023-12-10 20:12:00;5079;20.2;6;6.8
4449 YRP;4;2023-05-13 14:58:40;10888;15.0;5;5.6
4449 YRP;4;2023-03-06 07:07:52;6030;7.1;0;0.3
4449 YRP;4;2023-12-03 07:39:40;12062;7.7;6;6.3
4449 YRP;4;2023-03-16 08:45:41;13730;8.8;3;3.4
4449 YRP;4;2023-02-26 19:45:37;8382;19.8;6;6.8
8674 NFP;4;2023-05-17 12:59:55;4268;13.0;2;2.5
8674 NFP;4;2023-02-23 12:56:46;8066;12.9;3;3.5
8674 NFP;4;2023-08-16 11:11:04;11457;11.2;2;2.5
8674 NFP;4;2023-04-05 09:02:35;9651;9.0;2;2.4
8674 NFP;4;2023-02-08 12:21:11;8235;12.4;2;2.5
8674 NFP;4;2023-08-03 00:57:08;5401;1.0;3;3.0
8674 NFP;4;2023-11-05 06:49:00;14413;6.8;6;6.3
8674 NFP;4;2023-01-31 03:23:05;5827;3.4;1;1.1
2639 MPU;4;2023-03-13 09:45:41;11040;9.8;0;0.4
2639 MPU;4;2023-01-26 07:07:49;7200;7.1;3;3.3
2639 MPU;4;2023-01-13 20:15:33;7166;20.3;4;4.8
2639 MPU;4;2023-12-11 18:59:58;2256;19.0;0;0.8
2639 MPU;4;2023-07-26 10:19:20;10111;10.3;2;2.4
2639 MPU;4;2023-12-28 13:57:19;13865;14.0;3;3.6
2639 MPU;4;2023-01-12 06:15:40;10509;6.3;3;3.3
4683 NLQ;4;2023-08-10 13:57:10;6731;14.0;3;3.6
4683 NLQ;4;2023-10-16 10:10:26;7884;10.2;0;0.4
4683 NLQ;4;2023-02-20 10:10:21;2438;10.2;0;0.4
4683 NLQ;4;2023-07-02 05:24:55;10079;5.4;6;6.2
4683 NLQ;4;2023-02-04 06:52:13;6621;6.9;5;5.3
4683 NLQ;4;2023-10-04 06:02:22;7200;6.0;2;2.2
4683 NLQ;4;2023-12-27 08:22:56;12039;8.4;2;2.4
4683 NLQ;4;2023-11-01 08:22:15;7500;8.4;2;2.4
4683 NLQ;4;2023-02-05 07:26:47;11755;7.4;6;6.3
4683 NLQ;4;2023-11-22 09:30:18;11869;9.5;2;2.4
7970 PMR;4;2023-08-10 17:29:43;9670;17.5;3;3.7
7970 PMR;4;2023-12-20 12:24:04;8229;12.4;2;2.5
7970 PMR;4;2023-11-01 15:48:27;721;15.8;2;2.7
7970 PMR;4;2023-06-24 21:26:48;5079;21.4;5;5.9
